,VEHQ,BEDROOMQ,STATE,SAVACCTX,EARNCOMP,NEWID,AGE_REF,SWIMPOOL,HLFBATHQ,FINDRETX,INCLASS,SEX2,OCCUCOD1,OCCUCOD2,NO_EARNR,SECESTX,RACE2,REF_RACE,VEHQL,FAM_SIZE,SEX_REF,PERSLT18,POVLEVCY,BATHRMQ,AGE2,TOTEXPCQ,PERSOT64,INC_RANK,NUM_AUTO,TOTEXPPQ,REGION,Entertainment,Misc,Housing,housing,Neccessities,Type_home,Income,Transportation,Medical
1696,3,3,15.0,.,2,2548104,38,,0,0,9,2.0,1.0,1.0,2,.,4.0,4,0,2,1,0,15989,2,39,0.0,0,.,2,17105.8499,4.0,473.0,336.0,5902.0,0.0,6810.0,1,2565.8499,10440.0,375.0
1697,5,4,18.0,.,4,2548124,57,,1,0,9,,9.0,,5,.,,1,0,6,2,2,33595,3,.,0.0,0,0.8336,0,21591.35,2.0,691.0,765.0,4456.0,5.0,6169.0,1,197751.35,3670.0,9344.0
1698,2,3,,.,2,2548144,34,,0,0,9,1.0,2.0,8.0,2,.,1.0,1,0,4,2,2,24219,2,31,0.0,0,0.8097,0,16683.75,2.0,1568.0,468.0,4656.0,5.0,4320.0,1,194262.75,7181.0,2946.0
1699,1,3,1.0,.,8,2548154,82,,0,0,6,,,,0,.,,1,0,1,2,0,11452,2,.,0.0,1,0.4287,1,8984.7,3.0,226.0,72.0,3465.0,11.0,4660.0,1,37855.0,1013.0,1532.7
1700,5,3,21.0,.,2,2548194,50,,1,0,9,2.0,3.0,1.0,2,.,1.0,1,0,2,1,0,15989,1,52,0.0,0,0.7705,1,15928.2501,3.0,853.0,165.0,2809.0,5.0,5340.0,1,179702.2501,7396.0,683.0
1701,3,4,17.0,.,3,2548244,68,,0,0,9,2.0,10.0,5.0,3,.,1.0,1,0,4,1,1,25030,1,61,0.0,1,0.782,2,10513.6999,2.0,696.0,555.0,2096.5,5.0,2692.0,1,161566.4999,4852.0,1655.7
1702,1,1,39.0,.,1,2548254,31,,0,0,3,,13.0,,1,.,,1,0,1,1,0,12424,1,.,0.0,0,0.084,1,2895.25,2.0,10.0,135.0,1564.0,0.0,1830.0,4,20191.25,570.0,0.0
1703,2,4,17.0,.,2,2548304,55,1.0,1,0,9,1.0,1.0,1.0,2,.,4.0,4,0,2,2,0,15989,2,57,0.0,0,0.9249,0,13678.6425,2.0,300.0,540.0,5262.0,0.0,4800.0,1,303954.14249999996,5697.0,335.0
1704,1,4,24.0,.,3,2548314,43,,1,0,8,2.0,15.0,12.0,4,.,1.0,1,0,4,1,0,24631,2,42,0.0,0,0.6064,1,18379.7501,3.0,900.0,378.0,8219.0,6.0,5980.0,1,118118.7501,9240.0,525.0
1705,1,2,17.0,.,8,2548334,77,,0,0,3,,,,0,.,,1,0,1,2,0,11452,2,.,0.0,1,.,1,5266.7,2.0,494.0,105.0,1880.0,5.0,2080.0,1,0.0,774.0,1257.7
1706,2,3,25.0,.,8,2548344,74,,1,0,3,,,,0,.,,1,0,1,2,0,11452,1,.,0.0,1,0.0788,0,5308.7,1.0,870.0,165.0,1677.0,5.0,1416.0,1,9659.0,741.0,666.7
1707,2,3,6.0,.,3,2548354,53,,1,0,9,2.0,11.0,11.0,5,.,4.0,4,0,5,1,0,29705,2,55,0.0,0,0.7695,1,12935.7501,4.0,100.0,515.0,2405.0,0.0,5849.0,1,179727.7501,4494.0,3603.0
1708,2,1,47.0,.,1,2548364,50,,0,1000,8,,1.0,,1,.,,1,0,1,1,0,12424,2,.,0.0,0,0.6167,1,12328.4999,3.0,416.0,399.0,3401.0,5.0,2273.0,3,121397.4999,3112.0,722.0
1709,2,1,,.,2,2548384,72,,0,0,7,1.0,4.0,13.0,2,.,1.0,1,0,2,2,0,14430,1,76,0.0,2,0.5116,0,8769.4001,2.0,123.0,324.0,2529.0,6.0,1482.0,1,78162.0001,4704.0,2696.4
1710,1,3,12.0,.,5,2548404,30,,0,0,1,1.0,,1.0,1,.,1.0,1,0,4,2,2,24219,2,33,0.0,0,0.0006,1,11494.0,3.0,2108.0,300.0,4588.0,5.0,7553.0,1,-19688.0,2388.0,0.0
1711,1,1,39.0,.,8,2548414,87,,0,0,6,2.0,,,0,.,1.0,1,0,2,1,0,14430,1,87,0.0,2,0.3593,1,5169.4,2.0,210.0,105.0,2085.0,6.0,2885.0,8,31318.0,135.0,1254.4
1712,0,1,53.0,.,8,2548434,87,,0,0,5,,,,0,.,,1,0,1,1,0,11452,1,.,0.0,1,.,0,2336.0,4.0,105.0,135.0,1515.0,6.0,1196.0,2,0.0,0.0,30.0
1713,3,4,48.0,.,1,2548454,35,1.0,0,0,5,2.0,12.0,,1,.,1.0,1,0,4,1,2,24219,3,32,0.0,0,0.2843,1,7603.9499,3.0,186.0,306.0,3556.25,5.0,3824.0,1,49723.4499,3159.0,0.0
1714,1,2,1.0,.,2,2548494,33,,0,0,5,2.0,15.0,10.0,2,.,1.0,1,0,3,1,1,19219,1,35,0.0,0,0.2463,0,6656.7499,3.0,180.0,150.0,2724.0,5.0,4160.0,1,45147.749899999995,0.0,0.0
1715,3,5,6.0,.,1,2548504,38,,0,0,7,2.0,7.0,,1,.,1.0,1,0,5,1,3,28496,2,40,0.0,0,0.4812,1,12069.7499,4.0,369.0,477.0,3844.0,0.0,4720.0,1,86850.7499,4112.0,1840.0
1716,4,5,49.0,.,7,2548514,58,,0,0,8,,,,2,.,,1,0,5,2,2,29213,3,.,0.0,0,0.1933,2,10573.8499,4.0,1165.0,507.0,2250.0,0.0,4411.0,1,36995.149900000004,4772.0,1157.7
1717,2,3,18.0,.,2,2548544,39,,1,0,9,2.0,5.0,3.0,2,.,1.0,1,0,3,1,1,19219,2,40,0.0,0,0.7146,0,7120.2999,2.0,670.0,357.0,2466.0,5.0,2112.0,1,155552.29989999998,3433.0,550.0
1718,0,4,15.0,.,1,2548554,52,,0,0,4,2.0,4.0,,1,.,5.0,5,0,5,1,2,29213,2,49,0.0,0,.,0,1406.9,4.0,0.0,204.0,642.0,0.0,1300.0,2,114.9,0.0,0.0
1719,2,3,,.,7,2548564,76,,0,0,5,,,,1,.,,1,0,2,2,0,14430,2,.,0.0,1,0.2356,1,7321.9999,2.0,463.0,117.0,1624.0,5.0,2840.0,1,23290.299899999998,3664.0,1511.7
1720,1,2,,.,8,2548574,64,,0,0,3,2.0,,,0,.,1.0,1,0,2,1,0,15989,2,58,0.0,0,0.117,1,22378.7,,377.0,333.0,6787.0,0.0,7983.0,1,12210.0,13443.0,4911.7
1721,2,2,6.0,.,8,2548604,44,,0,0,3,1.0,,,0,.,1.0,1,0,4,2,2,24219,1,44,0.0,0,.,0,4534.5,4.0,119.0,80.0,928.5,6.0,3554.0,1,0.0,1080.0,900.0
1722,2,3,12.0,.,2,2548614,61,,0,15820,9,2.0,9.0,2.0,2,.,1.0,1,0,2,1,0,15989,2,59,0.0,0,0.7878,1,15090.7499,3.0,354.0,183.0,2049.0,5.0,3752.0,1,194233.7499,2590.0,338.0
1723,3,3,24.0,.,3,2548624,61,,1,11000,9,2.0,3.0,3.0,3,.,2.0,1,0,4,1,1,25030,2,48,0.0,0,0.8834,2,20911.1502,3.0,1088.0,0.0,5900.0,5.0,6947.0,1,253236.1502,9094.0,45.0
1724,0,3,39.0,.,1,2548644,52,,0,0,5,,6.0,,1,.,,2,0,2,2,0,15989,4,.,0.0,1,.,0,3911.05,2.0,246.0,37.0,1806.5,6.0,2248.0,1,377.85,36.0,299.7
1725,2,3,6.0,.,4,2548654,58,,0,0,9,,5.0,,2,.,,1,0,2,2,0,15989,2,.,0.0,0,0.9482,2,10203.9427,4.0,378.0,174.0,1985.0,5.0,3696.0,1,220629.9427,1445.0,1045.0
1726,3,3,23.0,.,2,2548664,30,,1,559,9,2.0,6.0,4.0,2,.,1.0,1,0,3,1,1,19219,1,25,0.0,0,0.6907,0,11215.2499,1.0,731.0,0.0,3852.0,0.0,3685.0,1,148379.2499,5854.0,738.0
1727,4,3,51.0,.,4,2548674,46,,1,30,9,,4.0,,3,.,,5,0,3,2,0,18680,1,.,0.0,0,0.7975,3,15371.0,3.0,1038.0,757.0,4814.0,5.0,5254.0,1,192858.0,5106.0,1096.0
1728,2,3,55.0,.,2,2548744,34,,1,5000,9,2.0,1.0,4.0,2,.,4.0,1,0,2,1,0,15989,2,28,0.0,0,0.8763,0,21329.2502,2.0,3682.0,510.0,6958.0,5.0,4660.0,1,245564.2502,3122.0,1286.0
1729,1,2,26.0,.,1,2548774,34,,0,0,5,,4.0,,1,.,,2,0,1,2,0,12424,1,.,0.0,0,.,1,9834.9499,2.0,395.0,206.0,4527.0,5.0,3615.0,8,509.9499,4462.0,112.0
1730,5,3,,.,2,2548794,24,,0,0,8,1.0,1.0,15.0,2,.,1.0,1,0,2,2,0,15989,1,31,0.0,0,0.5388,2,7043.2498,2.0,68.0,510.0,2918.0,6.0,2915.0,1,101053.24979999999,3382.0,267.0
1731,0,3,12.0,.,4,2548814,49,,0,0,8,,4.0,,2,.,,2,0,2,2,0,15989,2,.,0.0,0,.,0,8666.2999,3.0,318.0,174.0,4031.5,5.0,3544.0,5,1334.7999,1670.0,600.0
1732,1,2,34.0,.,8,2548834,70,,1,0,9,,,,0,.,,1,0,1,2,0,11452,1,.,0.0,1,0.6275,1,23529.7,1.0,3703.0,336.0,10620.0,5.0,4209.0,1,62000.0,6969.0,579.7
1733,1,3,42.0,.,1,2548864,52,,0,0,9,2.0,6.0,,1,.,2.0,2,0,2,1,0,15989,1,52,0.0,0,0.45,0,6883.9426,1.0,0.0,255.0,2199.5,6.0,2080.0,2,82654.44260000001,1020.0,600.0
1734,0,1,36.0,.,1,2548894,33,,0,0,9,,3.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,0.6728,0,10335.75,1.0,463.0,156.0,3514.0,0.0,5366.0,8,141338.75,1131.0,1215.0
1735,1,3,,.,7,2548914,74,,0,0,3,,,,1,.,,1,0,3,2,1,19219,1,.,0.0,1,0.1037,1,2255.95,3.0,117.0,105.0,1061.0,6.0,2080.0,1,13892.95,0.0,0.0
1736,0,3,23.0,.,8,2548924,48,,0,0,3,,,,0,.,,1,0,1,2,0,12424,1,.,0.0,0,0.1215,0,2212.0,1.0,300.0,126.0,1819.0,6.0,468.0,1,12641.0,0.0,0.0
1737,1,3,25.0,.,8,2548944,72,,0,0,6,1.0,,,0,.,2.0,2,0,2,2,0,14430,1,79,0.0,2,.,1,12802.4,1.0,240.0,246.0,4614.0,5.0,5411.0,1,2518.0,3600.0,2711.4
1738,1,1,6.0,.,8,2548984,80,,0,0,6,,,,0,.,,1,0,1,2,0,11452,1,.,0.0,1,0.3987,1,12131.7,4.0,204.0,332.0,5701.0,0.0,4108.0,1,34594.0,1274.0,1518.7
1739,1,2,18.0,.,1,2548994,31,,0,0,2,,13.0,,1,.,,1,0,3,2,1,19219,1,.,0.0,0,.,1,4796.9001,2.0,320.0,255.0,2509.0,0.0,2057.0,4,131.9001,2499.0,0.0
1740,2,3,9.0,.,4,2549014,70,,0,1068,9,,10.0,,3,.,,1,0,3,2,0,18680,1,.,0.0,1,0.6326,2,11037.8501,1.0,675.0,160.0,3253.5,6.0,5570.0,1,111342.6501,3494.0,1012.7
1741,0,1,12.0,.,8,2549044,36,,0,0,2,,,,0,.,,2,0,1,1,0,12424,1,.,0.0,0,0.0483,0,1791.0,3.0,300.0,225.0,900.0,5.0,1040.0,8,6088.0,18.0,0.0
1742,1,3,26.0,.,8,2549064,87,,0,0,3,,,,0,.,,1,0,1,1,0,11452,1,.,0.0,1,.,1,2914.2,2.0,240.0,0.0,945.5,0.0,1269.0,1,1259.0,1678.0,299.7
1743,3,4,1.0,.,2,2549104,60,,1,0,9,2.0,3.0,2.0,2,.,1.0,1,0,2,1,0,15989,2,59,0.0,0,0.9644,1,15606.2426,3.0,315.0,255.0,1730.0,5.0,11478.0,1,559514.2426,4060.0,245.0
1744,2,3,42.0,.,2,2549114,33,,0,0,9,2.0,15.0,2.0,2,.,1.0,1,0,3,1,1,19219,1,35,0.0,0,0.7192,1,12201.4999,1.0,870.0,450.0,3923.0,6.0,5228.0,1,158294.4999,5701.0,338.0
1745,1,3,6.0,4000,1,2549125,24,1.0,1,0,8,,3.0,,1,.,,1,0,1,1,0,12424,2,.,0.0,0,0.5447,1,60751.9999,4.0,127.0,0.0,5975.0,5.0,2945.0,4,102747.9999,74349.0,48.0
1746,2,3,,.,4,2549204,40,,0,0,6,,10.0,,2,.,,1,0,4,2,2,24219,1,.,0.0,0,0.3549,1,13264.7501,4.0,580.0,490.0,4590.0,0.0,10380.0,1,60554.750100000005,4690.0,355.0
1747,1,3,48.0,.,8,2549234,56,,0,0,2,,,,0,.,,1,0,1,2,0,12424,2,.,0.0,0,.,1,540.0,3.0,0.0,0.0,0.0,5.0,780.0,1,0.0,450.0,0.0
1748,3,3,17.0,.,4,2549244,51,,1,0,9,,8.0,,3,.,,2,0,4,2,1,25030,1,.,0.0,0,.,3,14662.25,2.0,1455.0,470.0,5311.0,5.0,1940.0,1,11386.25,12612.0,144.0
1749,4,3,51.0,.,8,2549264,62,,0,0,3,2.0,,,0,.,1.0,1,0,4,1,0,24631,2,53,0.0,0,0.1317,3,7113.0,3.0,219.0,243.0,1528.0,5.0,2392.0,1,13368.0,6624.0,0.0
1750,1,2,6.0,.,1,2549274,27,,1,0,5,,4.0,,1,.,,1,0,2,2,1,16460,1,.,0.0,0,0.2779,0,5461.25,4.0,960.0,180.0,1520.0,0.0,2315.0,5,50276.25,2550.0,0.0
1751,2,3,13.0,.,3,2549294,45,1.0,0,0,9,2.0,17.0,1.0,3,.,1.0,1,0,3,1,0,18680,2,42,0.0,0,.,1,14169.5001,3.0,330.0,585.0,6366.0,5.0,5720.0,1,1626.5001,5364.0,1270.0
1752,1,2,39.0,.,1,2549314,42,,0,0,9,,15.0,,1,.,,2,0,1,1,0,12424,1,.,0.0,0,0.7041,0,7945.3999,2.0,384.0,375.0,2800.0,0.0,2790.0,4,151666.39990000002,3130.0,400.0
1753,4,3,,.,2,2549344,49,,0,2000,8,1.0,1.0,12.0,2,.,1.0,1,0,2,2,0,15989,2,53,0.0,0,0.6541,1,13605.5002,3.0,587.0,603.0,2312.0,6.0,3818.0,1,135092.5002,8801.0,725.0
1754,3,3,4.0,.,5,2549354,59,1.0,1,0,9,1.0,,1.0,1,.,1.0,1,0,2,2,0,15989,2,52,0.0,0,.,0,19486.4426,4.0,480.0,480.0,11936.0,5.0,7590.0,1,2654.4426,738.0,0.0
1755,2,4,4.0,.,1,2549374,68,1.0,1,0,9,2.0,3.0,,1,.,1.0,1,0,2,1,0,14430,3,68,0.0,2,0.9797,1,45542.8426,4.0,5508.0,598.0,23592.0,5.0,9952.0,1,574151.4426,2250.0,2369.4
1756,0,4,34.0,.,4,2549404,54,,0,0,7,,10.0,,2,.,,1,1,2,2,0,15989,2,.,0.0,0,0.4623,0,19043.4501,1.0,0.0,666.0,8547.0,6.0,4633.0,1,68189.4501,3914.0,1537.0
1757,4,4,6.0,.,3,2549414,55,,0,27000,9,2.0,3.0,3.0,3,.,1.0,1,0,3,1,0,18680,3,40,0.0,0,0.9908,4,41929.6925,4.0,849.0,480.0,17437.0,0.0,7758.0,1,524962.6925,9599.0,465.0
1758,1,2,42.0,.,8,2549474,87,,1,0,7,,,,0,.,,1,0,1,1,0,11452,1,.,0.0,1,0.4111,0,2703.2,1.0,0.0,97.0,670.5,6.0,2990.0,1,35623.0,510.0,299.7
1759,0,1,41.0,.,8,2549504,64,1.0,0,0,5,,,,0,.,,1,0,1,1,0,12424,1,.,0.0,0,0.2578,0,3830.0,4.0,308.0,135.0,2714.0,0.0,1400.0,3,23676.0,234.0,0.0
1760,3,4,25.0,.,5,2549514,37,,1,0,9,1.0,,8.0,1,.,2.0,2,0,6,2,3,32917,1,40,0.0,0,0.7959,3,13603.0001,1.0,1055.0,561.0,6575.0,6.0,4637.0,1,191817.0001,3722.0,648.0
1761,4,4,36.0,.,6,2549574,70,,1,0,9,2.0,,3.0,2,.,1.0,1,0,3,1,0,18680,2,52,0.0,1,0.7288,3,53920.7501,1.0,1454.0,120.0,8646.0,5.0,8875.0,1,158472.7501,33253.0,512.0
1762,3,3,6.0,.,4,2549624,46,,2,0,8,1.0,4.0,,2,.,4.0,4,0,5,2,1,30135,1,49,0.0,1,.,1,11420.8499,4.0,215.0,330.0,4153.0,11.0,4229.0,1,23747.8499,5572.0,1210.0
1763,1,3,48.0,.,1,2549634,69,,0,0,5,,4.0,,1,.,,1,0,1,2,0,11452,2,.,0.0,1,0.3179,1,8894.7,3.0,393.0,496.0,4464.0,5.0,3250.0,1,36264.0,1917.0,497.7
1764,0,2,36.0,.,2,2549644,30,,0,0,9,2.0,3.0,2.0,2,.,1.0,1,0,2,1,0,15989,1,29,0.0,0,0.9529,0,19352.75,1.0,306.0,354.0,9308.0,0.0,11657.0,8,347036.75,0.0,691.0
1765,1,6,27.0,.,1,2549654,57,,1,0,8,,4.0,,1,.,,1,0,1,2,0,12424,3,.,0.0,0,0.6571,1,11185.4999,2.0,167.0,0.0,8399.0,5.0,2080.0,1,92313.4999,1297.0,350.0
1766,6,4,42.0,.,4,2549684,38,,1,0,9,,7.0,,3,.,,1,0,6,2,3,32917,1,.,0.0,0,0.603,3,13462.3499,1.0,1283.0,625.0,4275.0,6.0,6448.0,3,117220.3499,2934.0,472.0
1767,1,4,,.,8,2549704,77,,0,0,4,,,,0,.,,1,0,1,1,0,11452,1,.,0.0,1,0.18,0,3662.95,2.0,330.0,135.0,987.25,5.0,2470.0,1,16859.0,405.0,299.7
1768,1,2,6.0,.,4,2549714,44,,0,1200,9,,3.0,,2,.,,1,0,4,2,2,24219,1,.,0.0,0,0.9862,1,27829.9426,4.0,1000.0,705.0,13368.0,0.0,12810.0,8,734964.9426,4610.0,200.0
1769,3,2,6.0,.,2,2549754,25,,0,0,9,1.0,10.0,10.0,2,.,1.0,1,0,4,2,2,24219,1,41,0.0,0,0.7964,2,13518.0001,4.0,739.0,900.0,7545.0,0.0,3640.0,1,191817.0001,6423.0,90.0
1770,2,3,39.0,.,4,2549764,37,,0,0,8,,13.0,,2,.,,1,0,5,2,3,28496,1,.,0.0,0,0.602,1,8454.25,2.0,254.0,360.0,4855.0,5.0,3021.0,1,117109.25,1350.0,195.0
1771,1,3,17.0,.,1,2549774,60,,1,0,2,,12.0,,1,.,,2,0,1,2,0,12424,1,.,0.0,0,.,1,5294.2999,2.0,0.0,180.0,4261.0,0.0,1170.0,1,148.2999,900.0,0.0
1772,2,3,,.,1,2549784,27,,0,33,8,,7.0,,1,.,,1,0,2,1,0,15989,1,.,0.0,0,0.5739,1,12022.2501,3.0,885.0,495.0,3189.0,5.0,2740.0,1,111060.2501,2768.75,265.0
1773,4,3,,.,2,2549794,36,,0,0,6,1.0,10.0,13.0,2,.,1.0,1,0,5,2,2,29213,2,42,0.0,0,0.0558,2,9228.3999,2.0,280.0,363.0,1993.75,6.0,4418.0,9,15005.6499,2742.0,375.0
1774,0,2,6.0,.,1,2549814,42,,0,0,4,,10.0,,1,.,,3,0,1,1,0,12424,1,.,0.0,0,0.0017,0,2256.3,4.0,500.0,90.0,313.0,5.0,1380.0,8,-302.7,450.0,0.0
1775,2,3,2.0,.,4,2549834,59,,0,0,9,,10.0,,2,.,,1,0,2,2,0,15989,2,.,0.0,0,0.7173,2,15084.5001,4.0,1013.0,522.0,3919.0,0.0,7530.0,2,154034.5001,8104.0,185.0
1776,3,3,36.0,.,2,2549854,47,1.0,0,0,9,2.0,1.0,3.0,2,.,1.0,1,0,2,1,0,15989,2,42,0.0,0,0.8968,2,20017.7499,1.0,2903.0,460.0,3831.0,6.0,5540.0,1,265565.7499,6323.0,1615.0
1777,3,3,47.0,.,8,2549894,56,,0,0,5,,,,0,.,,1,0,2,2,1,16460,2,.,0.0,0,0.2246,3,12838.0,3.0,1211.0,304.0,4174.0,0.0,4675.0,9,20028.0,2463.0,717.0
1778,2,5,45.0,.,8,2549904,40,,0,0,4,,,,0,.,,1,0,4,2,0,24631,3,.,0.0,2,0.1582,1,6143.4,3.0,345.0,750.0,2540.0,5.0,1950.0,1,15204.0,2400.0,683.4
1779,1,4,27.0,.,8,2549924,73,,1,0,7,,,,0,.,,1,0,1,2,0,11452,1,.,0.0,1,0.4873,1,7995.7,2.0,840.0,51.0,2177.0,5.0,2568.0,1,43871.0,1632.0,1264.7
1780,3,4,9.0,.,3,2549964,44,1.0,1,4400,9,2.0,3.0,3.0,3,.,1.0,1,0,6,1,3,32917,2,41,0.0,0,0.943,2,27147.2502,1.0,1177.0,90.0,8348.0,5.0,5270.0,1,320174.2502,2410.0,734.0
1781,4,4,36.0,.,1,2549984,65,,0,1000,9,2.0,3.0,,1,.,1.0,1,0,2,1,0,14430,2,74,0.0,2,0.9556,4,49165.8425,1.0,900.0,300.0,5576.0,5.0,2750.0,1,328671.4425,74230.0,1255.4
1782,6,8,15.0,.,3,2549994,65,,1,0,9,2.0,3.0,10.0,6,.,4.0,4,0,8,1,1,44356,4,62,0.0,2,0.9451,5,28813.4501,4.0,662.0,561.0,5875.0,6.0,7065.0,1,300406.7501,21716.0,1554.7
1783,1,2,4.0,.,8,2550004,62,1.0,0,0,5,,,,0,.,,1,0,1,1,0,12424,1,.,0.0,0,0.2395,1,3758.0,4.0,112.0,390.0,1009.0,5.0,1970.0,2,21659.0,900.0,990.0
1784,0,1,42.0,.,1,2550014,27,,0,0,2,,2.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,0.0633,0,5040.0,1.0,198.0,75.0,1672.0,5.0,1813.0,8,16153.0,5526.0,0.0
1785,0,3,42.0,.,1,2550044,27,,1,0,8,,6.0,,1,.,,1,0,1,1,0,12424,1,.,0.0,0,0.5868,0,9596.4001,1.0,1710.0,546.0,4240.0,5.0,3806.0,1,111807.4001,45.0,150.0
1786,2,4,,.,5,2550074,46,,1,0,9,1.0,,3.0,1,.,1.0,1,0,2,2,0,15989,1,49,0.0,0,0.6784,1,12843.25,2.0,2937.0,549.0,3335.25,6.0,4209.0,1,111710.0,7666.0,483.0
1787,2,2,4.0,.,1,2550124,58,1.0,1,0,7,,3.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,0.4889,0,6715.5,4.0,0.0,627.0,3267.0,5.0,2944.0,2,88841.5,2400.0,18.0
1788,2,2,21.0,.,1,2550154,62,,0,0,8,2.0,11.0,,1,.,1.0,1,0,2,1,0,15989,1,62,0.0,0,0.5646,1,14889.2,3.0,1452.0,278.0,3383.0,5.0,7138.0,1,99053.5,3934.0,1964.7
1789,3,3,10.0,.,2,2550184,26,,0,0,9,2.0,18.0,7.0,2,.,1.0,1,0,2,1,0,15989,2,27,0.0,0,0.694,0,27568.7499,3.0,2487.0,255.0,2470.0,5.0,2333.0,1,152351.7499,21073.0,298.0
1790,3,3,,.,2,2550194,54,,0,0,9,1.0,4.0,3.0,2,.,1.0,3,0,2,2,0,15989,2,59,0.0,0,.,3,11186.0,3.0,528.0,493.0,4177.0,5.0,3621.0,1,152053.0,3642.0,690.0
1791,2,2,55.0,.,1,2550224,52,1.0,0,0,9,2.0,3.0,,1,.,4.0,4,0,3,1,1,19219,2,54,0.0,0,0.9272,1,28247.0001,2.0,377.0,1315.0,7803.0,5.0,11184.0,8,302306.0001,12974.0,1212.0
1792,1,3,12.0,.,1,2550244,63,,0,0,7,,1.0,,1,.,,1,0,1,2,0,12424,2,.,0.0,0,0.4871,0,9319.0001,3.0,3108.0,351.0,2830.5,5.0,2370.0,1,87662.5001,4083.0,756.0
1793,2,2,,.,2,2550264,52,,0,0,9,1.0,10.0,11.0,2,.,1.0,1,0,3,2,1,19219,2,49,0.0,0,0.7848,2,11632.0,2.0,529.0,441.0,4531.0,5.0,3942.0,4,162142.0,5646.0,297.0
1794,1,3,36.0,.,2,2550274,31,,1,0,9,1.0,2.0,2.0,2,.,1.0,1,1,3,2,1,19219,1,30,0.0,0,0.532,0,15240.1,1.0,687.0,450.0,5343.0,5.0,5048.0,3,102216.1,5288.0,75.0
1795,2,4,48.0,.,5,2550304,40,,0,0,4,1.0,,14.0,1,.,1.0,1,1,3,2,1,19219,2,43,0.0,0,.,1,21082.0999,3.0,240.0,1049.0,4392.0,5.0,8040.0,1,933.0998999999999,9880.0,2780.0
1796,1,3,51.0,.,1,2550354,52,,1,0,6,,15.0,,1,.,,1,0,1,1,0,12424,2,.,0.0,0,0.1081,0,7972.7999,3.0,273.0,153.0,1966.75,5.0,4940.0,1,25283.049899999998,2700.0,0.0
1797,3,4,13.0,.,4,2550364,34,,0,0,9,,3.0,,3,.,,1,0,4,1,1,25030,3,.,0.0,0,0.9062,1,19311.4501,3.0,1904.0,706.0,5720.0,5.0,4952.0,1,272576.4501,9486.0,1575.0
1798,1,2,12.0,.,8,2550374,87,,1,0,4,,,,0,.,,1,0,1,2,0,11452,1,.,0.0,1,0.1678,1,5307.7,3.0,208.0,87.0,2339.0,5.0,754.0,9,15974.0,2878.0,324.7
1799,1,4,12.0,.,8,2550384,63,,1,0,6,,,,0,.,,1,0,2,1,0,15989,2,.,0.0,0,0.3444,1,3279.7,3.0,0.0,45.0,1310.0,5.0,2600.0,1,30059.0,990.0,299.7
1800,2,4,51.0,.,1,2550404,66,1.0,3,0,9,1.0,7.0,,1,.,1.0,1,0,2,2,0,14430,4,70,0.0,2,0.8129,1,26227.9499,3.0,2189.0,144.0,12127.0,5.0,6473.0,1,101432.5499,6316.0,3717.4
1801,1,2,45.0,.,1,2550414,64,,0,0,4,,5.0,,1,.,,1,0,1,2,0,12424,2,.,0.0,0,0.2104,1,5844.95,3.0,0.0,129.0,1741.0,5.0,3960.0,9,29220.25,1464.0,299.7
1802,2,3,,.,2,2550424,39,,0,0,8,2.0,13.0,10.0,2,.,2.0,2,0,4,1,2,24219,1,38,0.0,0,.,1,8664.4501,3.0,517.0,300.0,2841.0,5.0,4530.0,1,1104.4501,4012.0,500.0
1803,1,1,24.0,.,1,2550454,28,1.0,0,0,9,,6.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,0.796,1,13413.0001,3.0,440.0,0.0,4523.0,5.0,4695.0,6,191817.0001,3505.0,272.0
1804,0,2,26.0,.,1,2550494,33,,0,0,4,,11.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,.,0,3563.5001,2.0,100.0,81.0,2196.0,0.0,1680.0,2,336.5001,360.0,0.0
1805,2,3,48.0,.,2,2550514,30,,0,0,9,1.0,1.0,10.0,2,.,1.0,1,0,3,2,1,19219,2,34,0.0,0,0.7636,0,8821.0001,3.0,360.0,360.0,3420.0,5.0,3220.0,1,175664.0001,3829.0,200.0
1806,4,3,17.0,.,3,2550544,60,,1,0,9,2.0,3.0,4.0,4,.,1.0,1,0,4,1,0,24631,1,61,0.0,0,0.9032,3,17231.3499,2.0,218.0,844.0,4368.0,5.0,7025.0,1,265222.34990000003,5673.25,1922.0
1807,2,3,22.0,.,2,2550554,59,,0,0,9,2.0,3.0,4.0,2,.,1.0,1,0,3,1,0,18680,2,55,0.0,1,0.808,2,9588.75,3.0,279.0,543.0,1707.5,5.0,4555.0,1,197874.25,3750.0,1974.0
1808,3,4,29.0,.,4,2550564,62,,1,0,9,2.0,15.0,,2,.,1.0,1,0,3,1,0,18680,3,62,0.0,0,0.8562,1,39911.9999,2.0,258.0,102.0,4331.0,5.0,5300.0,1,173570.9999,31463.0,740.0
1809,2,4,,.,2,2550584,29,,1,0,9,1.0,3.0,3.0,2,.,1.0,4,0,6,2,4,31911,1,29,0.0,0,0.7425,0,12868.6499,2.0,1312.0,540.0,4525.0,5.0,4261.0,1,164467.64990000002,2010.0,1090.0
